44	14	57
13162	49	7480
3008	7	2203
274	3	2341
13163	36	12303
1957	27	13
11495	11	7
310	9	412
1854	34	369
1062	44	45
9813	51	112
13164	45	14505
6152	47	343
1583	3	567
8983	29	5096
6813	19	12304
4302	12	878
6153	4	4303
5604	114	89
1506	33	5605
1188	9	727
1958	0	2501
6815	1	35
4304	132	6816
10658	67	5606
237	8	635
6154	86	2342
420	1	636
8190	13	214
8984	75	8985
21	38	4305
10659	10	410
9814	6	448
5607	11	8
13165	45	7481
8191	11	12305
8986	67	1855
7482	67	942
4664	29	477
128	71	6817
5097	10	1386
8192	6	91
614	0	2674
47	14	1189
3691	12	5608
6155	108	5609
598	7	568
42	38	6818
11496	29	24
5610	54	655
3443	27	13
6819	143	1959
6820	3	1228
906	8	768
488	9	1229
1190	7	971
3209	12	878
5611	4	3009
68	117	2502
2820	0	3692
8193	1	0
14506	11	1279
8987	1	4
1063	28	1439
1064	14	107
5098	15	58
742	7	1280
9815	24	0
3210	90	86
879	0	2343
1191	41	3979
6156	11	7
5612	47	40
1848	41	2503
9816	18	10660
6157	102	1584
5613	47	40
1652	3	536
2204	0	3444
8194	17	239
403	8	907
1507	35	29
2344	61	2504
13166	49	10661
5100	64	9817
6158	70	39
320	14	632
135	18	3980
7483	13	1653
3445	146	5614
1327	16	2
3693	0	2204
1387	28	489
880	1	54
8988	56	22
656	22	2345
10662	62	3211
3694	23	743
1030	16	76
1388	3	708
102	4	235
5615	45	1065
3446	47	1192
10663	55	5616
6797	109	10664
3982	0	4665
2346	25	430
3212	37	509
5617	159	1508
8989	0	7484
8195	0	5101
9818	41	6821
11497	70	1654
880	1	637
4666	0	4306
4667	3	3695
6159	14	60
1585	59	61
2347	7	2348
10665	15	71
5618	31	614
3696	22	5619
1146	3	657
9819	73	215
1147	48	1960
8990	31	9820
9821	8	1856
6822	80	384
268	8	744
13167	4	8196
3447	23	88
2349	33	599
1389	9	245
9822	24	0
13940	1	537
8992	21	142
14507	52	13169
1031	70	195
10666	73	215
6823	11	7
3983	28	1328
94	5	821
3213	4	212
1230	3	1111
8197	6	25
384	23	1586
2821	19	2205
70	5	87
8993	22	13170
3214	23	1148
10667	15	71
8198	8	1329
4307	12	795
7485	20	4668
10669	41	9823
6161	30	1
2206	4	4308
8199	25	6824
4309	25	3010
11498	66	10670
67	14	83
687	25	185
3697	87	688
12307	55	3011
7486	42	9824
383	33	569
8200	12	1032
1390	3	595
14508	1	0
5102	67	301
219	11	431
5620	32	1587
33	5	370
8994	6	9
13171	0	8995
1848	27	13
5103	6	437
9825	24	0
1856	8	5104
7487	27	344
3698	51	112
5105	128	1193
1739	1	328
972	6	177
6162	23	65
3984	23	114
12308	147	658
2675	3	1281
8996	10	36
1386	97	1066
27	5	186
8997	0	6825
8998	13	205
1033	11	460
1330	26	429
3699	31	5106
2093	1	0
6163	10	973
5622	15	12
4310	64	5107
6164	26	1740
1034	7	1857
8201	11	269
8202	12	10671
6165	24	3
3449	12	3012
1655	10	70
76	35	293
999	7	824
8203	21	659
1067	3	846
3450	20	4669
11499	17	10
2676	33	2672
1147	20	4311
209	18	1509
1035	0	825
1961	18	1036
8999	16	2
3700	26	357
4670	7	7489
4312	16	2
280	27	13
3985	15	17
13941	1	5
328	4	48
10673	16	2
4313	48	633
1113	33	569
5096	1	0
3986	133	4314
2087	3	2207
2822	30	6
4671	11	8
6166	79	4672
5623	25	660
3987	23	63
2350	42	847
6167	12	9000
3215	42	4673
11500	168	2351
168	5	64
1962	47	192
4674	21	266
14	19	4315
6168	14	3216
5102	14	1037
8204	69	1
206	3	689
461	5	9
358	0	342
9826	34	238
2823	28	796
423	14	97
389	0	302
2208	1	16
5624	4	5625
216	5	73
6819	79	9827
2352	9	585
615	86	2824
4316	82	5108
683	5	320
12310	55	12311
6828	13	214
103	70	24
8205	85	2812
2677	38	1331
1858	13	7490
13172	136	3702
1194	33	459
329	18	3013
6829	0	8206
9001	54	655
119	5	67
5110	6	163
8189	15	160
3703	12	795
638	22	549
6830	0	7491
81	8	826
3686	0	6170
1440	4	1282
6171	36	11501
121	11	2090
4317	13	93
1332	3	1068
275	5	54
766	8	192
3217	56	22
1283	26	490
13173	1	0
77	18	1859
3451	65	9002
122	4	827
3014	30	1
220	18	371
9003	6	27
4675	6	3452
3988	60	6
1741	9	108
1963	14	105
12312	10	147
13174	6	0
1195	1	52
9004	39	122
5111	113	2209
5626	25	179
1333	17	6
479	14	409
10674	6	0
769	10	448
6832	25	82
13942	35	29
8207	9	3989
4318	12	1032
3990	50	5112
11502	37	2353
9829	1	98
311	0	330
9830	4	69
6173	0	5627
3204	17	29
368	14	107
4319	9	245
12313	4	12314
11503	31	11504
12315	59	61
369	14	97
3991	52	1284
1283	26	1334
9831	22	2351
5628	17	154
9005	12	4676
3453	28	3218
6175	17	6
209	18	709
661	9	79
2092	7	1149
4320	13	158
3704	3	2825
3454	16	32
4677	10	40
1860	23	134
7492	36	8208
174	9	412
1069	46	68
3705	23	100
1742	0	2194
386	3	488
7493	29	745
11505	1	0
5113	1	11
8209	161	11506
9006	58	9007
1510	3	155
7494	108	3455
3706	10	550
246	3	705
8971	36	8210
6833	60	1
3707	15	15
5114	51	3456
4675	16	2
1656	1	23
1743	3	1441
2826	34	0
12316	151	974
57	93	28
1335	2	6834
5115	30	1
704	66	4678
2094	3	1588
4679	77	1744
1391	23	65
14900	1	28
56	14	107
27	5	943
3457	17	10675
9833	13	93
270	5	0
2827	17	6
196	4	381
5629	33	8211
47	5	233
5116	6	1196
13175	1	36
3458	0	3459
9008	21	1285
3015	6	148
74	5	84
5117	96	9009
5074	65	662
8212	16	2
1336	3	580
3992	1	8213
940	26	1231
7496	54	1070
663	14	97
3016	6	0
3700	3	571
8214	24	3
291	18	2500
321	0	402
4321	6	53
4322	73	331
10676	13	93
6176	9	8215
12317	36	1589
3708	58	6835
2828	109	6177
13176	10	13177
5118	39	255
5630	51	1498
5077	30	1
3460	54	1070
2095	3	846
2678	0	2354
5119	21	372
12318	86	6836
3219	16	76
2829	28	797
1745	61	2096
5631	72	393
3709	42	664
80	5	33
1577	0	1442
1071	14	462
6178	70	7497
3710	12	4681
5632	37	798
3215	12	770
1964	7	1337
438	25	5633
569	33	459
345	0	302
1443	73	2210
9010	11	7
1861	11	8
40	52	463
183	5	11
233	5	69
7498	10	2097
4324	17	10
4682	36	8216
6179	42	1746
5634	16	76
665	7	551
3220	12	10677
6134	84	7499
21	5	294
2830	31	2211
5120	73	331
404	5	275
6180	12	968
3993	1	16
9011	6	0
6837	134	413
6838	17	239
9834	39	1286
29	1	1064
284	18	489
137	14	107
3017	25	976
3221	16	2
1072	16	2
1390	3	184
8217	55	9835
710	7	1073
10678	27	373
9012	1	54
1511	17	1
3018	51	103
13179	52	13180
1444	28	1657
13943	61	4683
8218	23	228
1110	1	3
3994	114	3222
432	5	94
1230	3	1281
6181	85	944
848	0	1035
2355	30	1
1862	0	1747
4325	25	185
7500	61	5635
1965	3	2341
4326	41	3995
346	9	2212
1748	145	500
33	5	374
5121	23	522
14509	56	22
3461	42	849
1332	3	1110
1150	32	5636
0	128	89
552	8	149
2356	0	6182
6183	28	1966
553	22	2831
7501	21	908
9836	1	14
4327	39	43
9837	6	0
347	38	10
459	33	615
7502	17	1
13944	11	7
4684	19	6184
6185	46	945
2832	15	15
72	14	1114
5122	33	383
616	28	3996
224	18	529
13181	11	617
11507	90	10679
2213	7	1658
320	5	11
2826	57	6186
4685	21	81
3997	21	39
13182	70	881
1512	31	1187
1967	7	3998
554	14	83
13945	116	1285
3999	91	4
7504	4	10680
639	132	690
235	4	491
4686	46	2833
11508	28	9838
537	5	711
1749	16	18
1650	28	141
2357	27	13
1968	22	1232
2214	41	3703
5637	48	633
7505	25	1233
1445	34	106
2834	31	8219
666	10	0
6188	1	6188
728	9	282
6189	17	538
188	4	84
946	7	1074
6190	6	1590
11509	56	22
9013	36	5123
3223	9	1234
3224	26	4000
5638	21	59
1151	27	13
1287	3	729
12319	6	0
155	9	1659
6191	14	60
242	5	54
1577	0	844
141	9	322
54	14	799
3462	42	704
14	5	663
10682	107	11510
4687	158	1863
23	5	771
7506	12	9015
6841	79	6192
9016	15	240
2505	20	5124
5639	109	4001
3711	27	26
4002	43	3020
9017	20	10683
4003	26	1152
12296	45	9831
5607	10	3021
5640	11	8
5125	10	1392
1737	3	667
73	5	53
2358	90	86
6193	42	9824
13183	13	20
1864	19	6842
5641	15	58
1073	56	22
5126	39	122
4688	95	501
6194	164	8220
4004	23	110
1153	14	96
2215	9	585
1446	3	155
8221	6	3
2679	37	9839
332	0	510
741	37	2216
404	5	23
285	3	2680
5092	15	12
342	0	405
39	8	192
1195	3	691
10684	104	6836
2348	56	22
120	5	165
882	0	1001
7507	6	0
4689	41	5127
1750	4	1392
13946	27	295
5078	1	37
1731	0	1443
4690	34	238
13184	27	406
3463	20	4328
8222	137	10685
618	1	64
6195	13	109
3712	8	1865
1338	26	359
8223	15	12
3225	0	4691
8224	34	161
9018	7	13185
1447	13	20
282	1	16
6196	25	430
25	93	492
9840	35	1
384	12	480
9841	74	89
1732	31	1393
8225	6	3
3226	7	1592
12320	10	10686
9842	89	2100
1149	7	1513
13947	1	27
4005	6	9
6197	57	1448
3464	0	3022
6198	8	2359
8226	18	6199
10687	18	10660
3465	24	0
4006	6	91
4692	70	129
2501	0	2681
822	33	5629
5642	30	1
28	5	183
6843	55	253
1235	26	1593
10688	8	5128
11511	1	3
7508	1	202
7509	13	51
4329	82	286
3227	73	222
8227	141	1340
970	4	1199
1744	3	1594
355	9	439
2506	0	2333
3228	20	3225
3466	0	5643
3467	12	2217
1969	138	10689
4330	32	1660
2101	48	34
1110	45	1236
3713	13	772
9019	7	6200
3973	20	5129
6839	15	160
9843	30	6
2682	21	668
3023	37	1341
1394	0	2218
3714	13	909
5644	75	2219
5130	44	10
1002	0	910
23	5	27
11512	46	911
2835	9	1661
74	5	281
1326	31	1514
4007	83	8228
1227	33	6201
2836	31	3468
689	22	2360
425	0	318
9020	49	4693
5131	78	140
3229	10	42
10654	6	27
6844	21	195
8229	67	253
2837	0	2220
8230	75	12321
7510	12	8231
1115	11	78
5132	20	3230
6845	51	103
1515	8	3469
7511	16	32
7512	11	431
2838	17	1
4695	0	9021
6846	10	3
3231	174	8232
8233	29	1585
555	14	632
285	3	387
493	99	120
2361	0	4696
98	5	256
156	4	632
1154	25	3470
8234	1	11
706	0	884
4	97	414
13948	56	22
9022	6	0
10690	4	1075
1867	57	5645
9023	43	6203
6204	43	5133
773	9	947
8236	14	296
6189	6	177
115	5	27
4331	20	4294
177	16	76
3227	20	2362
1496	3	536
7513	43	6203
14510	61	11513
11514	111	5646
13949	24	69
3232	9	245
3715	1	5
10691	40	16
5130	1	347
8237	63	70
4332	14	6847
8238	59	61
2839	9	262
2197	44	1
13186	70	19
149	8	145
1970	43	3020
13187	19	9024
4697	16	2
4008	35	6
1288	6	223
84	5	637
67	5	14
12319	21	1502
13188	1	3
6205	1	746
1662	96	8239
138	8	1595
1737	3	572
6206	57	2363
10692	20	13189
271	53	1957
4698	13	46
3024	23	616
3716	33	2840
135	18	1593
9025	143	1959
12322	1	0
9844	15	160
439	3	539
2683	34	556
1663	56	22
9845	80	1342
2364	20	1868
745	11	269
540	33	573
3717	9	977
3025	20	7514
6848	13	225
4333	46	68
4699	11	7
6207	15	240
464	3	669
7515	37	730
10693	13	3718
6208	36	3471
433	9	391
4334	1	64
220	18	2331
6165	78	140
4700	4	2684
7516	0	4009
1449	19	1116
1869	47	226
3026	58	6209
5647	4	6151
317	0	342
773	9	1200
5648	57	1870
2221	36	10694
12323	6	28
12324	10	12325
3027	50	3719
10695	29	668
9846	11	8
1155	7	1074
4010	46	3472
8241	4	9026
449	9	434
2365	33	569
4011	9	4012
5649	19	13190
7517	83	5134
1289	30	1
4701	59	61
9847	55	747
2334	44	231
9027	60	1
5135	13	150
9028	11	8
3233	14	1031
7518	37	3028
115	5	327
4702	58	3966
743	28	3029
35	14	107
11515	21	1329
10696	59	113
1393	16	2
1516	54	62
4013	0	6849
2841	9	108
1003	8	2102
3720	133	5136
1004	9	213
2366	11	8
3720	133	4703
1237	3	210
5134	81	3221
948	26	949
1201	37	798
47	44	29
3721	46	10655
2087	26	619
8242	4	5649
9848	29	221
12326	16	18
5137	24	0
9029	60	6
6207	67	253
6850	0	7519
1596	0	2685
0	4	1153
10697	0	9849
6851	23	101
6852	54	2367
5138	4	6210
7520	65	6211
4014	55	1005
4704	28	9030
774	19	9850
1597	0	2842
8986	73	215
280	18	661
108	22	3234
3722	24	5
2350	78	162
4700	59	113
3030	43	5139
317	31	360
5650	39	4015
828	14	97
2222	3	640
1751	13	20
1971	59	113
381	4	1117
1664	3	1578
8244	6	0
10693	13	2368
2686	61	1514
1752	54	655
1291	2	1076
511	4	219
9851	21	14511
6212	15	15
8245	50	5651
415	3	387
1753	6	0
9031	12	9852
5128	8	8246
912	35	239
4324	67	1872
2223	0	2843
491	5	41
907	8	268
6853	137	9853
9854	36	13191
5140	17	6
372	11	7
0	4	1972
905	7	775
2103	42	748
4300	23	65
6213	24	9
4705	12	885
1973	0	5141
6854	3	8247
2104	0	1754
1517	23	88
1118	6	4335
2224	3	465
541	38	1873
4336	26	4706
913	8	6214
348	9	135
4335	44	55
12327	10	381
2105	0	1974
540	10	129
53	49	641
6855	20	6208
8248	15	58
5142	12	8249
9032	11	78
2844	64	9033
8250	6	4
9034	70	19
3473	0	4016
5143	53	10698
3723	82	1343
4006	21	1285
13192	11	8
5653	30	1
10692	21	84
1755	4	1156
9035	57	139
2369	56	8251
4337	39	255
394	8	2845
542	45	2509
12328	40	3724
3031	42	664
776	22	1389
1450	71	11516
14512	1	0
10699	4	9855
4	5	67
1874	3	310
1517	39	450
451	25	1586
6215	39	886
13193	15	15
2510	23	65
1006	4	3725
223	5	4
9036	53	10700
1875	0	3474
8252	51	139
6217	75	8253
6856	4	2511
3448	48	1078
4017	0	4707
11517	21	6218
7503	31	11503
14513	40	13951
4708	3	670
9037	32	686
231	64	9038
9039	17	1
1518	95	501
777	22	829
1876	34	47
914	8	978
6857	14	296
9856	83	3726
2106	7	3032
749	9	104
75	4	67
557	7	598
1665	28	141
3033	15	240
1666	3	3235
731	7	1119
1975	1	169
317	0	349
3475	32	1519
184	104	452
12329	13	20
1753	23	101
5655	7	3727
4709	39	421
2687	57	2688
1514	54	227
5144	74	89
2846	36	844
3228	21	372
712	14	1114
12330	17	29
2208	3	2689
6219	51	112
3	5	1079
4338	13	46
3476	6	36
11518	32	2847
12331	45	1342
6858	62	30
877	20	1002
2512	12	7522
350	35	3728
882	0	1080
4018	25	185
1756	16	2
120	14	312
11519	15	71
3477	25	179
247	18	3034
1731	55	3011
4339	15	17
731	7	800
5145	13	20
234	8	4710
1877	9	395
1757	22	778
6859	86	1976
1878	1	56
9040	20	4340
14514	11	7
6860	82	613
2107	13	530
11	14	96
207	40	89
13952	16	18
2513	26	829
4341	30	1
48	19	9
1667	20	2690
1668	41	319
3236	1	23
137	5	70
3729	14	4019
5656	3	600
9857	37	6863
1395	3	184
11520	1	41
90	14	96
2370	27	13
822	33	620
212	19	6864
6220	21	1977
950	38	1
3035	0	1758
2108	0	1759
3036	33	10702
415	3	333
914	1	463
2810	0	3037
9041	20	6865
5147	12	351
254	4	281
750	9	77
6866	23	1760
2225	4	543
4711	26	1238
13953	89	11521
9042	6	102
887	49	43
297	18	271
11522	6	0
10703	1	70
5657	168	2109
6221	13	20
4342	34	12332
9858	15	58
635	4	8254
13194	1	3
2371	47	145
1396	28	850
642	1	4
2691	4	1292
6222	15	12
520	7	557
4343	1	69
466	8	966
7523	7	10704
410	19	11523
1039	4	48
8255	24	5
7524	16	76
23	4	531
4712	18	6867
5658	35	176
4344	74	207
2692	17	6
979	7	1120
638	22	2226
2514	15	17
6868	1	80
13195	31	11524
3237	4	4297
9043	34	19
347	44	10
12333	6	3
13954	20	9044
1669	11	173
3238	95	501
5148	13	5149
2515	12	621
6223	32	4020
1978	3	669
5659	35	55
4345	3	2848
4346	6	3
3007	15	851
1598	29	99
208	3	801
153	44	10
440	0	332
11525	57	5150
12334	17	1
9045	10	2516
13196	4	802
4713	21	24
4347	8	3239
2849	40	3240
2517	78	140
1442	0	1761
8207	6	9
6869	12	388
2372	23	114
6224	15	12
8257	57	4021
4348	1	49
308	18	4349
437	44	692
341	4	779
7468	51	139
188	38	4714
3038	17	1
3730	8	191
713	28	1202
3478	35	293
2351	86	6871
1850	33	1007
8258	6	4
248	28	529
7525	1	0
488	9	415
3039	0	3731
8249	6	0
3479	35	1
1762	41	2227
6225	21	1763
1113	33	540
4022	32	1040
4023	58	2228
11526	24	3
4350	55	6226
2850	18	2110
249	18	1397
8259	16	2
2693	81	3241
5660	45	5661
5662	17	6
159	9	1395
6227	21	2373
98	5	943
270	4	327
9046	1	56
352	5	481
844	16	2
10705	15	15
4351	32	2229
13955	27	1503
9859	31	4024
4715	30	6
9860	1	0
8178	87	4716
3713	12	1764
4687	17	1863
1081	7	1074
12335	17	29
1879	84	4352
2230	0	1979
10706	17	45
714	5	186
4717	23	101
776	22	1158
6872	117	4025
5151	12	601
1008	22	1041
10707	130	14515
8260	37	730
13197	16	2
4026	51	9861
4027	33	512
1393	73	222
2851	1	25
1282	4	1520
2694	0	2230
3040	3	2825
4718	13	93
10708	21	394
4719	7	5152
8261	65	1082
155	9	1880
7526	1	27
5153	24	16
441	3	689
4720	1	9
6873	31	3480
6228	46	103
13198	16	2
3041	9	204
9862	15	17
2695	23	1042
327	5	33
98	19	9047
780	5	0
9048	64	2511
407	12	795
367	77	1185
3732	90	86
1521	58	6229
602	7	586
9049	6	4
1765	0	1952
3481	16	18
2374	23	313
4353	15	12
2518	12	7527
250	14	57
1225	14	95
3983	18	1740
5154	55	1121
12336	4	11527
5155	15	17
3482	96	2374
2231	15	15
4355	0	6874
1226	3	794
584	7	568
6230	21	195
6188	59	61
1203	7	1040
3734	4	3706
321	0	276
4028	21	99
6231	17	1
6875	48	34
4029	17	1
5664	12	1293
9050	20	6876
10680	4	7504
323	0	349
9051	29	59
2208	3	2375
2111	7	2232
5665	21	237
2233	29	99
4702	39	14
9052	6	3
910	31	877
143	5	35
84	16	2
6232	15	71
39	52	36
9863	13	375
410	5	0
3207	1	216
3042	15	30
2234	9	204
4721	7	1522
744	8	597
263	1	229
2519	0	4030
4722	25	110
9053	1	38
5666	17	10
11528	27	26
1344	22	2520
3002	33	2521
194	18	4031
1523	8	5096
9864	24	0
537	38	5156
12337	50	2809
5667	52	852
9865	11	1083
9054	92	6877
4723	12	388
7529	9	1240
980	52	69
7530	11	8
1345	3	542
6233	37	6234
853	22	482
44	4	148
5157	79	732
1230	28	661
6235	12	8263
1398	31	1745
5158	11	8
2087	28	619
1764	23	118
6236	95	501
2852	25	1760
3242	20	2853
2374	82	9866
4356	25	9867
2854	13	93
843	130	6878
7531	67	942
558	7	557
8264	6	102
1980	9	274
8265	22	523
56	5	90
74	5	48
349	0	267
13182	1	5
13956	73	331
4032	20	5159
4033	58	854
5668	0	2696
913	8	1043
3043	6	244
854	15	15
1524	23	1399
10709	11	8
1084	26	3483
176	1	169
847	17	31
6879	14	60
2112	28	2841
3464	31	3243
14516	1	197
4034	10	202
8266	29	39
7532	1	4
5669	24	37
3987	12	11529
6167	12	6237
33	5	21
1981	3	2088
1346	3	155
8267	24	3
4357	48	34
9868	25	179
6880	36	9869
5670	6	0
2235	50	7533
5671	25	313
12338	7	10710
2697	36	3466
5672	53	1435
416	3	657
587	22	502
10711	91	9870
1881	19	11530
6238	12	4724
5105	51	945
2855	54	227
9871	46	112
334	0	440
291	18	709
8268	97	9055
524	28	643
2376	3	2375
9056	37	7534
524	18	1451
13957	108	11528
5674	11	8
272	18	1085
2113	27	13
9057	34	3
3244	102	888
1009	38	1
2666	33	3245
5160	40	4723
529	9	1347
6239	29	781
4	5	828
2856	24	0
1010	6	16
1982	3	465
7535	13	20
5161	0	3484
4024	17	1
7501	0	4725
571	22	2520
5675	0	6881
1525	20	6240
6241	4	9058
8269	22	3033
6882	153	612
8270	10	87
1035	0	915
3246	12	795
2357	3	2689
13958	1	52
11531	55	301
574	3	1294
164	9	391
12339	1	751
5676	39	142
620	33	603
693	22	1766
3485	4	53
4358	36	2857
6169	29	24
342	0	321
644	7	575
4359	4	9059
3247	7	3248
2858	23	743
11532	10	9872
5677	31	2859
3249	12	1983
3486	29	127
5678	117	1882
5162	40	5163
995	0	823
11533	76	1159
2682	37	2114
1452	10	4297
221	16	2
1150	72	494
9060	13	20
8271	57	8272
1433	3	1294
2377	50	5679
6198	8	9873
5678	1	3
33	5	156
848	0	706
9061	10	175
7520	48	170
4360	1	102
9062	75	13199
3250	37	2114
6802	86	68
6242	13	20
14901	1	14
6883	22	13959
4035	42	1746
9874	3	2522
0	138	1204
5164	15	396
2236	25	63
2850	26	1334
1039	14	83
3251	46	260
1599	1	2698
6243	25	1504
9063	13	1011
10713	21	1767
5680	1	1160
4726	45	1241
221	8	687
6244	0	3436
1883	33	2237
1984	20	4037
10714	13	20
8273	12	621
656	27	13
1589	0	1242
6245	24	0
1116	19	3735
6884	66	6885
13960	70	733
3487	31	1662
11534	11	7
6246	6	37
7536	20	10715
5165	37	3028
5681	13	916
622	7	520
1225	5	4
4727	7	5658
1985	47	548
2378	23	65
855	11	525
3488	29	81
249	26	661
4010	22	10716
415	3	251
8274	11	7
6247	0	8275
3489	0	3039
2238	3	715
1768	4	2699
7537	14	1295
11493	1	16
9064	131	3241
10717	16	2
6248	15	71
10718	8	733
944	21	353
5682	1	153
79	1	3
9	5	74
366	0	334
12340	11	146
3490	17	1
208	18	1400
510	0	314
6249	14	12341
554	5	53
2239	1	830
3252	1	37
694	27	13
7538	63	3
2240	3	476
1280	35	45
6886	11	7
1523	10	9875
13201	24	9
2700	0	2506
4361	20	9065
3044	20	4038
12342	1	0
1986	3	2807
1978	26	684
4006	16	2
6250	7	4362
4728	37	9876
297	26	981
9877	21	8276
230	8	59
2241	9	1200
531	14	107
1769	9	262
324	5	67
1010	20	2701
6887	47	343
168	5	432
2379	16	2
19	8	635
12343	16	2
7539	36	2523
1987	75	9066
92	19	9878
5165	6	3
2829	3	638
66	5	73
6862	30	1
5685	50	9067
10719	51	1498
4363	48	170
6252	1	21
5686	24	4
6253	17	10
3254	69	10
1988	78	140
11535	1	42
1670	6	347
5166	0	7540
2702	0	2524
287	18	2242
194	3	526
357	27	13
966	8	2380
2525	20	2243
951	17	1
9068	21	503
6888	32	588
10720	21	127
6889	47	106
12344	1	16
5598	107	1989
1884	1	0
13202	1	0
6193	12	2526
4729	30	1
237	8	856
4730	98	9805
712	14	716
3492	12	6256
1600	60	10
6182	43	3493
3045	0	6257
168	5	54
2244	33	3245
2208	3	2335
21	5	369
2840	33	3716
11536	15	12
9879	4	4364
2382	20	4365
4731	42	1243
5687	1	1296
8277	24	9
9069	1	56
1526	4	1327
14517	174	14902
3969	3	693
5167	1	4
1297	28	2841
12345	1	3
11537	52	10721
1205	26	198
4035	12	1029
2703	39	275
6258	15	71
6259	82	613
3494	22	7541
4732	6	4
2200	25	88
467	38	6
6890	6	4
